timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
65536,1188.4963253098324,2.0,42.79029,100.0,33.723,-1.0,0.27916387,1.0,0.8769261,0.1873726,0.027507342,0.090844885,-0.0018854605,1.6029632,0.4369521,0.5630479
131072,7384.4427707775,2.0,42.676693,100.0,34.07266,-1.0,0.30743802,1.0,0.8651341,0.20983213,0.016997455,0.07069468,-0.0025489419,1.5800943,0.4247934,0.57520664
196608,7399.782881265558,2.0,40.324677,100.0,33.72681,-1.0,0.32260075,1.0,0.8695563,0.2223618,0.015353193,0.070507534,-0.004436001,1.5464579,0.4085999,0.5914001
262144,7387.741500505049,2.0,38.699448,100.0,33.35286,-1.0,0.3207856,1.0,0.87505275,0.22303218,0.014933458,0.06728801,-0.0033362205,1.5374331,0.40529683,0.5947032
327680,7374.273209352242,2.0,36.8251,100.0,32.73161,-1.0,0.32538158,1.0,0.88076943,0.22960305,0.017652722,0.07230048,-0.003454799,1.5042717,0.3964952,0.6035048
393216,7375.686798820761,2.0,35.053955,100.0,32.16668,-1.0,0.3325877,1.0,0.8844666,0.23767689,0.021091029,0.077978164,-0.003076435,1.4821618,0.3872584,0.6127416
458752,7377.465834179726,2.0,33.594044,100.0,31.655247,-1.0,0.33691177,1.0,0.88709164,0.24371764,0.019507127,0.074875884,-0.0032865624,1.4644256,0.38132352,0.6186765
524288,7372.476730483366,2.0,32.660393,100.0,31.322762,-1.0,0.3434217,1.0,0.88734955,0.25106925,0.018104816,0.07403124,-0.0042981077,1.4612697,0.3756253,0.6243747
589824,7362.955174990448,2.0,31.484745,100.0,30.824265,-1.0,0.34996253,1.0,0.8886136,0.25887325,0.023308948,0.08191956,-0.0033118243,1.4339008,0.3689648,0.6310352
655360,7337.3162211978515,2.0,30.481089,100.0,30.389626,-1.0,0.3562468,1.0,0.8890203,0.26610145,0.021990133,0.08002623,-0.004022991,1.3999997,0.3632421,0.6367579
720896,7329.708687565509,2.0,29.576963,100.0,29.915636,-1.0,0.36221573,1.0,0.8896328,0.2727137,0.024673255,0.084704205,-0.0039318744,1.3746977,0.35756877,0.6424312
786432,7339.202201820146,2.0,28.773897,100.0,29.483166,-1.0,0.36574548,1.0,0.8904852,0.27743074,0.025737504,0.08745324,-0.004624604,1.3364509,0.35376045,0.6462396
851968,7334.237302324884,2.0,27.925344,100.0,29.084959,-1.0,0.37107682,1.0,0.8902831,0.2839153,0.027211994,0.08841213,-0.00402522,1.2968854,0.34931058,0.6506894
917504,7323.457503507896,2.0,27.40341,100.0,28.798576,-1.0,0.37365037,1.0,0.8905228,0.2875336,0.024833702,0.08663216,-0.00533035,1.3152028,0.3468521,0.6531479
983040,7331.897979895755,2.0,27.016571,100.0,28.582697,-1.0,0.37536818,1.0,0.8907554,0.29025942,0.02537712,0.08696501,-0.00458011,1.3525275,0.34514272,0.6548573
1048576,7332.307517633029,2.0,26.389652,100.0,28.213491,-1.0,0.37763047,1.0,0.891356,0.29367957,0.03244769,0.09836747,-0.0040610516,1.2674996,0.34262457,0.65737545
1114112,7331.427674227152,2.0,25.912909,100.0,27.905844,-1.0,0.3810167,1.0,0.8911852,0.297704,0.030468788,0.095101535,-0.004200265,1.288171,0.33979926,0.6602007
