timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
8192,208.44348735234334,11.0,138.80487,500.0,113.30193,0.0,0.6585366,1.0,0.47420055,0.22567637,0.014669655,0.035334904,-0.0029977967,2.1737452,0.34146342,0.6585366
16384,2492.7466663068262,11.0,185.38571,500.0,154.6227,0.0,0.54285717,1.0,0.4981598,0.18074241,-0.0037238025,0.0044848607,-0.005966232,2.1702905,0.45714286,0.54285717
24576,2491.25378144534,11.0,209.51064,500.0,174.65448,0.0,0.4574468,1.0,0.4981859,0.15794632,-0.004415241,0.004081749,-0.0064561153,2.171598,0.5425532,0.4574468
32768,2472.9368160552112,8.0,237.55652,500.0,190.36496,0.0,0.40869564,1.0,0.49159288,0.14661407,-0.0028740529,0.00321774,-0.0044829226,2.170315,0.59130436,0.40869564
40960,2495.4806014124993,7.0,266.4853,500.0,199.43834,0.0,0.375,1.0,0.48412293,0.14473796,-0.002818151,0.0026362725,-0.004136287,2.1563087,0.625,0.375
49152,2498.618213465648,7.0,283.44873,500.0,202.84682,0.0,0.33974358,1.0,0.4736221,0.12965772,-0.0035002353,0.0020227104,-0.00451159,2.1437104,0.6602564,0.33974358
57344,2490.034414189942,7.0,295.38202,500.0,204.59665,0.0,0.33146068,1.0,0.47073823,0.13120006,-0.0011164718,0.0024015752,-0.0023172596,2.1304262,0.66853935,0.33146068
65536,2509.7225733295973,4.0,304.4776,500.0,205.28711,0.0,0.3283582,1.0,0.46961588,0.12882113,-0.0022318931,0.0021255459,-0.0032946658,2.1134477,0.67164177,0.3283582
73728,2489.7285862146823,4.0,301.23477,500.0,207.59723,0.0,0.3347826,1.0,0.4719144,0.13682902,-0.0036791766,0.002707145,-0.0050327484,2.1011987,0.6652174,0.3347826
81920,2502.609760266951,4.0,309.05157,500.0,208.0501,0.0,0.32936507,1.0,0.46998268,0.13982059,-0.0014701545,0.0013711463,-0.0021557277,2.0907776,0.6706349,0.32936507
90112,2494.807288319871,4.0,308.0851,500.0,210.66493,0.0,0.32624114,1.0,0.46883672,0.14717938,-0.0018608237,0.002090474,-0.0029060608,2.086404,0.67375886,0.32624114
98304,2487.6520272491193,4.0,310.76874,500.0,211.17085,0.0,0.31921825,1.0,0.46617374,0.14627928,-0.0030420388,0.0019764616,-0.0040302696,2.077548,0.6807818,0.31921825
106496,2486.0488523895806,4.0,303.8869,500.0,212.41418,0.0,0.33333334,1.0,0.47140455,0.15459448,-0.004300448,0.0027594063,-0.0056801504,2.0646663,0.6666667,0.33333334
114688,2479.0509843516293,4.0,306.71228,500.0,212.58424,0.0,0.33519554,1.0,0.47205877,0.1593222,-0.0052188085,0.0018554674,-0.006146542,2.055222,0.66480446,0.33519554
122880,2475.0125817459084,4.0,302.26477,500.0,214.49028,0.0,0.33676094,1.0,0.47260237,0.16618696,-0.0043455637,0.0027830547,-0.005737091,2.0502028,0.66323906,0.33676094
131072,2474.1024356773473,4.0,303.90845,500.0,214.85225,0.0,0.33734939,1.0,0.4728052,0.16749628,-0.003266273,0.0022341178,-0.0043833316,2.0444977,0.6626506,0.33734939
139264,2491.348976262397,4.0,300.96643,500.0,216.51448,0.0,0.3489933,1.0,0.47665185,0.18085922,-0.0030972455,0.003275342,-0.0047349166,2.0388517,0.6510067,0.3489933
147456,2490.734582953184,4.0,298.5239,500.0,217.98164,0.0,0.34719336,1.0,0.47607785,0.18355848,-0.0036284355,0.0021414675,-0.0046991697,2.022359,0.65280664,0.34719336
155648,2495.6373854847075,4.0,290.04797,500.0,219.89566,0.0,0.35700575,1.0,0.47911653,0.19464004,-0.0024657277,0.0028271845,-0.0038793203,2.0141988,0.6429942,0.35700575
163840,2479.9608376846054,4.0,291.64468,500.0,219.94939,0.0,0.35347986,1.0,0.47805005,0.1931084,-0.0056496114,0.0016069104,-0.006453067,2.013167,0.64652014,0.35347986
172032,2484.341039283833,4.0,287.4494,500.0,221.04805,0.0,0.35849056,1.0,0.47955713,0.20030834,-0.0033546584,0.002341962,-0.004525639,2.007238,0.6415094,0.35849056
