timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
8192,259.4463905563694,9.0,177.68,500.0,159.49739,0.0,0.44,1.0,0.49638695,0.2255813,0.0009614707,0.008201817,-0.0031394376,2.1784692,0.56,0.44
16384,2592.7481104147846,9.0,237.74,500.0,184.2929,0.0,0.52,1.0,0.49959984,0.1938497,-0.0017091434,0.0057003433,-0.0045593153,2.1748662,0.48,0.52
24576,2592.7424366954024,9.0,255.80247,500.0,188.73788,0.0,0.4691358,1.0,0.4990465,0.16032045,-0.004165764,0.0044881604,-0.0064098444,2.1607096,0.5308642,0.4691358
32768,2586.4711749292856,9.0,250.13559,500.0,188.22142,0.0,0.43220338,1.0,0.4953823,0.14346546,-0.0015652718,0.0050513027,-0.0040909224,2.154069,0.5677966,0.43220338
40960,2582.1116143528325,8.0,244.44444,500.0,190.78445,0.0,0.43137255,1.0,0.49526787,0.14966184,-0.0011715832,0.004639721,-0.0034914436,2.1535501,0.5686275,0.43137255
49152,2580.0745965617916,8.0,239.77083,500.0,193.34967,0.0,0.44791666,1.0,0.4972799,0.17194141,-0.002177352,0.005394872,-0.0048747873,2.1530168,0.5520833,0.44791666
57344,2592.8525895482344,8.0,240.15929,500.0,196.213,0.0,0.44690266,1.0,0.4971727,0.17790087,-0.0032476906,0.003692995,-0.005094188,2.149313,0.55309737,0.44690266
65536,2582.731345486996,8.0,235.26591,500.0,195.93486,0.0,0.46067417,1.0,0.49845108,0.18714745,-0.00096269173,0.005466521,-0.0036959522,2.1394563,0.53932583,0.46067417
73728,2593.6276414573854,8.0,230.6039,500.0,196.74149,0.0,0.45779222,1.0,0.49821532,0.19044437,-0.001438231,0.004450121,-0.0036632917,2.131709,0.5422078,0.45779222
81920,2580.5586447307496,8.0,225.12968,500.0,194.37045,0.0,0.4668588,1.0,0.4989004,0.19746967,-0.0023696492,0.0042463606,-0.004492829,2.1316316,0.5331412,0.4668588
